AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp,Posicion
-0.29,1.01,-0.12,-16.0,16.0,11.41,33.18,Frente
-0.12,0.5,1.03,-16.0,16.0,16.0,33.16,Abajo
-0.18,-0.24,0.83,-16.0,-8.24,16.0,33.2,Abajo
-0.14,0.33,1.21,16.0,-8.12,-16.0,33.21,Abajo
-0.24,0.43,0.07,16.0,0.64,-16.0,33.17,PosiciÃ³n No VÃ¡lida
-0.31,0.78,-0.08,-16.0,-5.61,5.85,33.18,Frente
-0.16,0.69,0.72,-16.0,-16.0,16.0,33.17,Frente
0.0,0.18,0.96,-16.0,-10.99,-0.44,33.19,Abajo
-0.06,-0.66,0.95,-16.0,16.0,16.0,33.19,Abajo
-0.23,-0.85,0.09,-16.0,16.0,-1.81,33.15,AtrÃ¡s
-0.54,-0.75,0.53,16.0,-16.0,-16.0,33.13,AtrÃ¡s
-0.33,-0.39,0.8,16.0,-11.48,16.0,33.18,Abajo
-0.16,0.0,0.88,-16.0,-16.0,-16.0,33.17,Abajo
-0.17,-0.57,0.83,-16.0,12.27,16.0,33.19,Abajo
-0.19,-0.78,0.28,-16.0,16.0,16.0,33.18,AtrÃ¡s
-0.33,-0.95,-0.09,16.0,-15.94,-4.54,33.18,AtrÃ¡s
-0.25,-0.99,0.88,16.0,0.79,-16.0,33.16,Abajo
-0.11,-0.07,0.9,16.0,-16.0,-2.2,33.16,Abajo
0.29,0.1,0.78,16.0,-16.0,16.0,33.18,PosiciÃ³n No VÃ¡lida
0.82,0.29,0.28,12.47,-16.0,3.32,33.15,Derecha
0.63,0.09,0.03,-16.0,16.0,8.88,33.17,Derecha
0.54,0.22,0.4,-16.0,16.0,-16.0,33.17,Derecha
0.35,0.16,0.9,-16.0,0.08,16.0,33.15,Abajo
-0.05,-0.08,0.89,-5.15,16.0,15.95,33.18,Abajo
0.13,-0.03,0.97,16.0,-16.0,-16.0,33.18,Abajo
0.76,0.08,0.18,16.0,-16.0,4.24,33.16,Derecha
0.86,0.11,0.09,-5.02,16.0,-16.0,33.18,Derecha
0.9,0.24,1.07,-16.0,16.0,-16.0,33.16,Abajo
0.08,0.02,0.81,-16.0,16.0,16.0,33.18,Abajo
-0.3,-0.04,0.8,-16.0,16.0,16.0,33.18,Abajo
-0.72,-0.15,1.1,16.0,16.0,9.85,33.14,Abajo
-0.67,0.06,0.08,-7.19,16.0,16.0,33.16,Izquierda
-0.53,0.01,0.23,16.0,-16.0,-16.0,33.15,Izquierda
-0.5,0.06,1.01,16.0,-16.0,-16.0,33.15,Abajo
-0.18,-0.29,1.0,-16.0,16.0,16.0,33.16,Abajo
-0.81,0.01,0.68,-16.0,16.0,16.0,33.14,Izquierda
-0.91,-0.1,-0.27,7.11,16.0,-16.0,33.15,Izquierda
-0.69,0.13,0.15,16.0,-16.0,14.88,33.15,Izquierda
-0.69,0.05,0.72,-16.0,-16.0,5.27,33.17,Izquierda
0.22,0.11,1.0,16.0,-16.0,5.56,33.15,Abajo
-0.06,0.72,0.61,16.0,16.0,-16.0,33.17,Frente
-0.29,0.68,-0.28,-4.63,8.47,16.0,33.14,Frente
-0.15,0.67,0.5,-16.0,16.0,16.0,33.15,Frente
-0.04,0.19,0.81,-16.0,14.27,16.0,33.15,Abajo
-0.04,0.67,1.06,16.0,7.12,-16.0,33.17,Abajo
-0.04,0.64,-0.15,16.0,5.8,-16.0,33.14,Frente
-0.21,0.53,-0.46,-16.0,7.08,16.0,33.17,Frente
0.19,0.79,1.03,-16.0,-16.0,16.0,33.17,Abajo
-0.09,-0.06,1.09,-16.0,16.0,16.0,33.16,Abajo
-0.75,-0.12,0.47,-14.13,16.0,10.58,33.15,Izquierda
-0.72,-0.1,-0.04,-8.17,16.0,-16.0,33.14,Izquierda
-0.77,-0.08,0.32,16.0,-16.0,-16.0,33.15,Izquierda
-0.15,-0.2,0.87,-16.0,-16.0,11.71,33.16,Abajo
-0.07,-0.03,0.94,16.0,-16.0,-16.0,33.18,Abajo
-0.42,-0.05,0.86,-16.0,16.0,16.0,33.12,Abajo
-0.72,0.11,0.31,12.84,16.0,-0.78,33.14,Izquierda
-0.86,0.09,0.06,-16.0,-16.0,-16.0,33.13,Izquierda
-0.81,-0.22,0.44,16.0,-16.0,-0.2,33.14,Izquierda
0.23,-0.13,1.24,-16.0,-16.0,16.0,33.12,Abajo
-0.07,-0.62,0.76,-16.0,16.0,16.0,33.14,AtrÃ¡s
-0.01,-0.97,-0.05,16.0,11.86,-12.1,33.12,AtrÃ¡s
-0.2,-0.96,0.57,16.0,-10.35,-16.0,33.16,AtrÃ¡s
-0.06,0.02,0.76,16.0,15.88,-16.0,33.13,PosiciÃ³n No VÃ¡lida
-0.09,0.28,1.0,-16.0,-16.0,16.0,33.16,Abajo
-0.19,-0.7,0.6,-16.0,16.0,16.0,33.13,AtrÃ¡s
0.06,-0.79,0.16,-4.75,3.37,-16.0,33.15,AtrÃ¡s
-0.21,-0.88,0.55,16.0,16.0,-16.0,33.13,AtrÃ¡s
-0.25,-0.28,0.73,16.0,16.0,2.1,33.14,PosiciÃ³n No VÃ¡lida
-0.65,0.22,0.98,-16.0,16.0,16.0,33.14,Abajo
-1.06,-0.0,0.04,-16.0,16.0,16.0,33.12,Izquierda
-0.66,0.12,0.12,16.0,-16.0,-6.34,33.14,Izquierda
-0.57,-0.08,0.69,-16.0,-16.0,16.0,33.12,Izquierda
-0.15,-0.35,0.97,-5.42,-16.0,16.0,33.16,Abajo
-0.21,0.62,0.83,16.0,16.0,-16.0,33.16,Abajo
-0.37,0.59,-0.3,16.0,-9.14,-16.0,33.14,Frente
-0.17,0.6,0.61,-16.0,9.37,16.0,33.14,Frente
0.03,-0.09,0.99,-16.0,-2.44,13.51,33.18,Abajo
-0.57,-0.09,0.98,16.0,16.0,16.0,33.16,Abajo
-0.75,-0.09,0.08,10.53,16.0,-16.0,33.16,Izquierda
-0.85,-0.18,0.32,16.0,-16.0,-16.0,33.14,Izquierda
-0.26,-0.1,0.92,16.0,-16.0,-16.0,33.14,Abajo
0.11,-0.17,1.13,16.0,13.48,16.0,33.15,Abajo
-0.31,-0.79,0.39,-16.0,-16.0,-0.64,33.12,AtrÃ¡s
-0.27,-0.82,-0.07,-16.0,-16.0,0.1,33.1,AtrÃ¡s
-0.26,-0.84,0.51,16.0,-16.0,-1.17,33.17,AtrÃ¡s
-0.01,-0.34,0.73,16.0,-16.0,-7.0,33.14,PosiciÃ³n No VÃ¡lida
-0.1,0.34,1.11,-16.0,-10.75,0.19,33.15,Abajo
-0.04,0.24,0.68,16.0,16.0,-16.0,33.16,PosiciÃ³n No VÃ¡lida
-0.38,0.56,0.05,-16.0,-16.0,16.0,33.14,Frente
0.08,0.1,1.16,-16.0,-13.74,8.29,33.13,Abajo
-0.06,-0.73,0.73,-16.0,4.82,-16.0,33.14,AtrÃ¡s
-0.05,-0.95,0.13,-16.0,16.0,-4.05,33.18,AtrÃ¡s
-0.28,-1.06,0.26,16.0,-13.81,16.0,33.13,AtrÃ¡s
-0.08,-0.36,0.65,16.0,-16.0,-6.83,33.15,PosiciÃ³n No VÃ¡lida
-0.16,0.29,0.75,-16.0,9.37,16.0,33.14,PosiciÃ³n No VÃ¡lida
-0.19,0.69,1.05,16.0,16.0,-16.0,33.15,Abajo
-0.49,0.58,-0.47,16.0,-9.18,-14.48,33.12,Frente
-0.24,0.74,0.2,-16.0,0.86,16.0,33.14,Frente
-0.02,0.29,1.19,-16.0,-16.0,16.0,33.14,Abajo
-0.19,-0.34,0.75,-16.0,-0.11,16.0,33.11,PosiciÃ³n No VÃ¡lida
-0.57,-0.98,0.64,-16.0,16.0,16.0,33.15,AtrÃ¡s
-0.4,-0.9,-0.35,-16.0,16.0,11.41,33.15,AtrÃ¡s
-0.15,-0.9,-0.02,16.0,-16.0,-5.66,33.11,AtrÃ¡s
0.11,-1.06,0.77,16.0,16.0,-16.0,33.14,AtrÃ¡s
-0.12,-0.1,1.1,-16.0,16.0,4.39,33.16,Abajo
0.21,-0.16,0.93,16.0,-16.0,16.0,33.16,Abajo
0.97,-0.08,0.18,8.21,-16.0,-16.0,33.14,Derecha
0.75,0.04,0.12,-6.09,16.0,0.49,33.12,Derecha
0.58,0.18,1.16,16.0,16.0,-16.0,33.14,Abajo
0.02,-0.13,0.84,-16.0,15.62,16.0,33.13,Abajo
-0.05,0.05,0.98,16.0,15.02,-16.0,33.14,Abajo
-0.06,0.51,0.02,16.0,-16.0,-16.0,33.11,Frente
-0.22,0.71,-0.24,-16.0,-2.48,16.0,33.14,Frente
0.02,0.53,1.02,-16.0,-3.98,16.0,33.13,Abajo
0.23,-0.06,1.05,13.45,-16.0,-4.88,33.11,Abajo
0.52,0.24,0.54,14.88,-16.0,16.0,33.15,Derecha
0.97,0.07,0.16,-16.0,-16.0,0.63,33.09,Derecha
0.71,0.2,0.25,1.67,16.0,16.0,33.14,Derecha
0.38,-0.28,1.17,-16.0,16.0,16.0,33.12,Abajo
-0.13,0.09,0.99,-16.0,16.0,1.41,33.12,Abajo
-0.16,0.54,1.04,16.0,-6.7,-16.0,33.14,Abajo
-0.26,0.53,-0.15,16.0,-16.0,-16.0,33.12,Frente
-0.24,0.71,-0.33,-16.0,-6.51,16.0,33.11,Frente
0.12,0.6,0.82,-16.0,-16.0,15.66,33.12,Abajo
0.35,0.2,1.12,-16.0,9.37,16.0,33.11,Abajo
0.34,0.08,0.8,16.0,-16.0,16.0,33.12,PosiciÃ³n No VÃ¡lida
0.84,-0.02,-0.01,-15.9,-16.0,0.83,33.11,Derecha
0.76,-0.01,0.57,16.0,16.0,-16.0,33.11,Derecha
0.92,0.1,1.32,16.0,16.0,15.95,33.11,Abajo
0.05,0.05,0.78,-14.34,16.0,-8.77,33.11,PosiciÃ³n No VÃ¡lida
-0.04,0.49,0.9,16.0,16.0,-16.0,33.1,Abajo
-0.07,0.72,-0.2,16.0,-16.0,-16.0,33.13,Frente
-0.3,0.53,-0.51,-16.0,-4.97,2.44,33.1,Frente
-0.11,0.79,0.66,-16.0,-16.0,16.0,33.12,Frente
0.03,0.24,0.96,-4.04,5.11,3.8,33.12,Abajo
-0.16,-0.35,0.7,-16.0,-16.0,16.0,33.13,PosiciÃ³n No VÃ¡lida
0.11,-1.01,0.3,-16.0,15.47,16.0,33.12,AtrÃ¡s
-0.09,-1.02,-0.04,16.0,-16.0,8.63,33.11,AtrÃ¡s
-0.29,-0.44,0.72,16.0,-16.0,-16.0,33.09,PosiciÃ³n No VÃ¡lida
-0.15,-0.06,0.85,-16.0,16.0,-9.37,33.12,Abajo
-0.74,-0.04,0.66,16.0,16.0,16.0,33.12,Izquierda
-0.79,0.02,0.0,-16.0,16.0,-16.0,33.11,Izquierda
-0.72,0.07,0.14,16.0,-16.0,-16.0,33.1,Izquierda
-0.82,-0.08,0.74,-16.0,-16.0,16.0,33.08,Izquierda
-0.17,0.14,0.9,-16.0,-16.0,16.0,33.1,Abajo
-0.08,0.55,0.52,16.0,-16.0,-16.0,33.13,Frente
-0.37,0.58,-0.64,16.0,-16.0,-16.0,33.09,Frente
-0.26,0.8,-0.21,-16.0,8.58,16.0,33.09,Frente
-0.02,0.57,1.1,-16.0,-16.0,16.0,33.1,Abajo
-0.23,-0.2,0.83,-16.0,-1.65,16.0,33.09,Abajo
-0.04,-0.93,0.5,-16.0,-14.22,16.0,33.08,AtrÃ¡s
-0.42,-1.09,-0.27,-16.0,-15.09,16.0,33.1,AtrÃ¡s
-0.24,-1.05,-0.27,16.0,-5.62,-16.0,33.06,AtrÃ¡s
-0.32,-0.45,0.48,16.0,-16.0,16.0,33.12,PosiciÃ³n No VÃ¡lida
-0.1,0.21,0.91,16.0,11.48,-16.0,33.09,Abajo
-0.1,0.43,0.79,16.0,-2.08,9.75,33.09,PosiciÃ³n No VÃ¡lida
-0.02,1.11,0.88,16.0,12.65,-16.0,33.12,Abajo
-0.42,0.52,-0.55,16.0,3.02,-16.0,33.1,Frente
-0.24,0.53,-0.02,-16.0,-5.94,16.0,33.08,Frente
-0.17,0.34,1.05,-16.0,-16.0,8.68,33.1,Abajo
-0.04,-0.09,0.93,-16.0,13.93,-16.0,33.11,Abajo
-0.15,-0.79,0.92,-16.0,9.79,12.73,33.08,Abajo
-0.15,-0.97,-0.07,-16.0,-16.0,-16.0,33.07,AtrÃ¡s
-0.22,-1.04,0.26,16.0,-16.0,16.0,33.08,AtrÃ¡s
-0.06,-0.36,0.67,16.0,-16.0,-4.98,33.1,PosiciÃ³n No VÃ¡lida
0.62,0.27,0.83,16.0,-16.0,-16.0,33.1,Abajo
0.86,-0.13,-0.11,16.0,-16.0,-15.91,33.1,Derecha
0.82,0.17,0.4,3.78,16.0,-16.0,33.1,Derecha
1.07,0.18,1.66,-16.0,16.0,16.0,33.07,Abajo
0.03,-0.08,0.74,-16.0,16.0,7.61,33.08,PosiciÃ³n No VÃ¡lida
-0.15,0.41,1.02,16.0,-3.27,-16.0,33.09,Abajo
-0.16,0.52,-0.15,16.0,-16.0,-16.0,33.09,Frente
-0.26,0.97,1.03,-16.0,-16.0,-2.98,33.07,Abajo
0.08,0.16,1.0,-16.0,-2.73,-16.0,33.09,Abajo
-0.04,-0.09,0.78,-16.0,11.25,11.85,33.1,PosiciÃ³n No VÃ¡lida
0.02,-0.28,1.12,-16.0,-11.44,16.0,33.1,Abajo
-0.07,-0.81,0.04,-16.0,4.93,16.0,33.11,AtrÃ¡s
-0.15,-1.21,-0.02,16.0,-16.0,3.95,33.09,AtrÃ¡s
0.04,-0.64,0.66,16.0,-16.0,-16.0,33.1,AtrÃ¡s
-0.58,-0.11,0.89,16.0,16.0,16.0,33.1,Abajo
-0.76,-0.09,0.37,16.0,16.0,-1.86,33.1,Izquierda
-0.69,-0.13,-0.33,-4.0,-16.0,-4.83,33.11,Izquierda
-0.78,-0.24,1.08,-16.0,-16.0,-16.0,33.08,Abajo
0.22,-0.33,0.95,-16.0,-16.0,16.0,33.1,Abajo
0.18,0.66,0.76,16.0,-2.97,-16.0,33.09,Frente
-0.32,0.48,-0.43,5.66,13.14,-16.0,33.11,PosiciÃ³n No VÃ¡lida
-0.17,0.63,0.66,-16.0,-16.0,16.0,33.07,Frente
-0.1,0.14,1.1,-16.0,-6.77,16.0,33.09,Abajo
0.03,-0.46,0.73,-16.0,16.0,-16.0,33.1,PosiciÃ³n No VÃ¡lida
0.01,-0.83,0.56,-16.0,16.0,16.0,33.12,AtrÃ¡s
-0.16,-0.77,-0.12,16.0,16.0,-16.0,33.1,AtrÃ¡s
-0.36,-1.02,0.68,16.0,-16.0,-6.68,33.1,AtrÃ¡s
0.73,-0.18,1.25,16.0,-16.0,-16.0,33.1,Abajo
0.82,-0.16,0.04,16.0,-16.0,7.9,33.13,Derecha
0.72,0.05,0.0,-16.0,2.82,9.35,33.08,Derecha
0.61,0.07,0.13,-16.0,16.0,2.33,33.07,Derecha
0.17,-0.02,0.72,16.0,16.0,16.0,33.11,PosiciÃ³n No VÃ¡lida
0.07,-0.13,0.95,-16.0,16.0,16.0,33.07,Abajo
0.16,0.26,1.28,16.0,-16.0,9.95,33.09,Abajo
0.03,0.72,0.49,16.0,-16.0,-16.0,33.09,Frente
-0.3,0.54,-0.5,-16.0,16.0,-6.93,33.08,Frente
-0.05,0.77,0.99,-16.0,-16.0,16.0,33.08,Abajo
0.47,-0.03,1.23,-16.0,-16.0,-12.7,33.07,Abajo
0.59,0.06,0.44,-5.68,-16.0,-16.0,33.07,Derecha
0.67,-0.08,-0.16,-16.0,16.0,5.27,33.08,Derecha
0.58,0.0,0.29,16.0,16.0,-16.0,33.09,Derecha
0.59,-0.2,1.11,6.65,16.0,16.0,33.1,Abajo
0.1,-0.03,0.8,-16.0,-6.06,9.95,33.08,Abajo
-0.68,0.14,1.12,16.0,16.0,-4.88,33.07,Abajo
-0.78,0.11,0.03,16.0,16.0,-3.03,33.08,Izquierda
-0.77,0.12,-0.08,-16.0,-16.0,-16.0,33.07,Izquierda
-1.05,-0.24,0.71,-16.0,-16.0,-8.88,33.09,Izquierda
-0.05,-0.03,0.89,-16.0,-16.0,16.0,33.07,Abajo
-0.11,0.44,0.88,16.0,-14.6,-16.0,33.07,Abajo
-0.27,0.64,-0.4,16.0,8.7,-16.0,33.08,Frente
-0.43,0.49,-0.44,-16.0,-11.06,16.0,33.07,PosiciÃ³n No VÃ¡lida
0.06,0.85,0.87,-16.0,5.1,16.0,33.07,Abajo
0.01,0.11,0.95,-16.0,-2.52,6.58,33.1,Abajo
-0.1,-0.41,0.74,-16.0,1.43,-4.83,33.06,PosiciÃ³n No VÃ¡lida
-0.05,-1.06,0.3,-16.0,-9.29,16.0,33.08,AtrÃ¡s
-0.19,-0.89,-0.08,16.0,-16.0,16.0,33.08,AtrÃ¡s
-0.11,-0.72,1.13,16.0,-16.0,-11.37,33.09,Abajo
0.35,-0.09,0.99,16.0,-16.0,-16.0,33.09,Abajo
0.74,0.3,0.44,0.61,-16.0,3.02,33.07,Derecha
0.75,0.07,0.11,-16.0,16.0,-6.59,33.06,Derecha
0.38,0.23,0.38,-14.72,16.0,9.32,33.09,PosiciÃ³n No VÃ¡lida
0.1,-0.02,0.77,16.0,16.0,16.0,33.06,PosiciÃ³n No VÃ¡lida
0.19,0.51,1.19,16.0,16.0,-16.0,33.09,Abajo
-0.48,0.63,-0.24,16.0,8.39,-11.08,33.06,Frente
-0.12,0.58,-0.04,-16.0,-16.0,16.0,33.07,Frente
-0.01,0.07,0.83,-16.0,16.0,-14.49,33.04,Abajo
-0.37,0.06,0.97,15.68,16.0,-1.9,33.07,Abajo
-1.0,-0.08,0.32,-16.0,16.0,16.0,33.07,Izquierda
-0.71,-0.09,-0.09,-15.93,-16.0,-14.59,33.06,Izquierda
-0.47,-0.02,1.07,-16.0,-16.0,16.0,33.05,Abajo
0.27,-0.08,0.87,-16.0,-16.0,16.0,33.05,Abajo
0.1,0.65,0.98,16.0,16.0,-16.0,33.07,Abajo
-0.39,0.67,-0.46,16.0,16.0,-16.0,33.05,Frente
-0.28,0.72,-0.05,-16.0,-16.0,16.0,33.08,Frente
0.06,0.63,1.12,-16.0,3.05,16.0,33.1,Abajo
0.11,-0.22,0.92,-16.0,14.23,9.27,33.08,Abajo
-0.13,-0.79,0.3,-16.0,16.0,16.0,33.08,AtrÃ¡s
-0.2,-0.79,-0.21,-16.0,3.2,16.0,33.07,AtrÃ¡s
-0.34,-1.22,0.51,16.0,-16.0,16.0,33.1,AtrÃ¡s
-0.07,0.04,0.78,16.0,-16.0,-16.0,33.05,PosiciÃ³n No VÃ¡lida
0.09,0.32,0.98,16.0,-5.61,-16.0,33.08,Abajo
-0.32,0.98,0.05,16.0,16.0,-16.0,33.05,Frente
-0.34,0.93,-0.56,-16.0,16.0,16.0,33.08,Frente
-0.05,0.68,1.02,-16.0,-16.0,16.0,33.06,Abajo
-0.02,0.03,0.93,-16.0,8.66,-3.22,33.07,Abajo
-0.18,-0.75,0.93,-16.0,16.0,16.0,33.05,Abajo
-0.34,-0.68,-0.16,-16.0,-16.0,16.0,33.05,AtrÃ¡s
-0.38,-0.67,0.67,16.0,-16.0,-16.0,33.03,AtrÃ¡s
0.06,-0.2,0.73,12.31,-16.0,-16.0,33.04,PosiciÃ³n No VÃ¡lida
0.72,0.06,0.3,-16.0,-16.0,-15.03,33.05,Derecha
0.71,0.11,0.02,0.57,-2.03,-12.49,33.06,Derecha
0.9,0.09,0.63,-16.0,16.0,16.0,33.05,Derecha
0.83,-0.08,1.17,16.0,16.0,-16.0,33.07,Abajo
0.24,0.31,0.96,-16.0,16.0,16.0,33.06,Abajo
-0.02,0.75,0.47,16.0,-16.0,-16.0,33.06,Frente
-0.11,0.61,-0.27,-16.0,16.0,16.0,33.04,Frente
0.1,0.57,1.0,-16.0,-15.62,16.0,33.06,Abajo
-0.31,0.27,1.03,15.87,16.0,-7.61,33.05,Abajo
-0.81,0.2,0.35,2.55,16.0,-16.0,33.07,Izquierda
-0.76,-0.13,-0.04,-16.0,16.0,-16.0,33.04,Izquierda
-0.78,-0.06,0.32,16.0,-16.0,-14.83,33.04,Izquierda
-0.04,-0.06,0.87,16.0,-13.92,-16.0,33.04,Abajo
-0.07,-0.12,0.98,-16.0,-16.0,16.0,33.04,Abajo
-0.22,-1.15,0.22,-16.0,16.0,16.0,33.05,AtrÃ¡s
-0.01,-0.75,-0.31,-16.0,16.0,16.0,33.08,AtrÃ¡s
-0.24,-1.01,-0.03,16.0,-16.0,-16.0,33.05,AtrÃ¡s
-0.29,-0.4,0.35,16.0,-16.0,-16.0,33.05,PosiciÃ³n No VÃ¡lida
0.7,-0.19,1.02,0.97,-16.0,-16.0,33.04,Abajo
0.86,-0.03,0.03,15.22,-16.0,-14.93,33.05,Derecha
0.52,-0.04,0.07,-16.0,16.0,5.95,33.05,Derecha
0.9,-0.29,0.92,16.0,16.0,-16.0,33.05,Abajo
0.54,0.22,1.11,16.0,-16.0,-16.0,33.0,Abajo
-0.0,0.76,0.94,16.0,16.0,-16.0,33.04,Abajo
-0.06,0.49,-0.25,16.0,16.0,-16.0,33.03,PosiciÃ³n No VÃ¡lida
-0.12,0.68,0.44,-16.0,-16.0,16.0,33.04,Frente
-0.13,0.28,0.94,-16.0,16.0,11.46,33.02,Abajo
-0.16,-0.54,0.87,-16.0,16.0,16.0,33.05,Abajo
-0.24,-1.05,0.11,-16.0,16.0,-16.0,33.04,AtrÃ¡s
-0.18,-1.1,-0.02,16.0,-16.0,16.0,33.0,AtrÃ¡s
-0.33,-0.34,0.72,16.0,-16.0,-16.0,33.01,PosiciÃ³n No VÃ¡lida
0.84,-0.03,1.35,16.0,-16.0,11.02,33.04,Abajo
0.97,0.05,0.02,16.0,-16.0,16.0,33.03,Derecha
0.47,0.14,-0.11,-12.14,16.0,16.0,33.05,PosiciÃ³n No VÃ¡lida
0.43,0.22,0.16,16.0,16.0,16.0,33.0,PosiciÃ³n No VÃ¡lida
0.21,-0.09,0.85,-16.0,16.0,16.0,33.02,Abajo
-0.07,0.61,1.37,16.0,16.0,-16.0,33.0,Abajo
-0.13,0.56,-0.13,16.0,-5.19,-16.0,33.03,Frente
-0.06,0.54,0.62,-16.0,-16.0,16.0,33.02,Frente
0.07,0.16,1.08,-16.0,-8.69,16.0,33.04,Abajo
-0.29,-1.0,0.45,-16.0,16.0,16.0,33.02,AtrÃ¡s
-0.11,-1.09,0.25,-16.0,-6.62,16.0,33.04,AtrÃ¡s
-0.21,-0.92,-0.22,16.0,-16.0,-16.0,33.02,AtrÃ¡s
-0.11,-0.83,0.89,16.0,16.0,-16.0,33.04,Abajo
-0.45,-0.03,1.09,12.1,16.0,16.0,33.01,Abajo
-0.46,0.14,0.56,16.0,16.0,-6.54,33.02,PosiciÃ³n No VÃ¡lida
-0.92,0.04,-0.12,-9.82,15.32,-16.0,33.02,Izquierda
-0.75,-0.32,0.8,-16.0,-16.0,-16.0,33.04,Izquierda
0.31,-0.2,0.79,-16.0,15.88,8.1,33.0,PosiciÃ³n No VÃ¡lida
0.14,0.83,1.08,16.0,16.0,-16.0,33.0,Abajo
0.02,0.45,0.02,16.0,-16.0,-16.0,33.03,PosiciÃ³n No VÃ¡lida
0.01,0.72,0.4,-16.0,16.0,16.0,33.01,Frente
0.04,0.13,0.96,-16.0,-9.29,14.78,33.0,Abajo
-0.07,0.96,0.84,16.0,16.0,-16.0,33.01,Abajo
-0.11,0.81,-0.29,16.0,4.07,-16.0,32.99,Frente
-0.11,0.6,0.44,-16.0,-16.0,16.0,33.02,Frente
0.79,0.21,1.16,-16.0,-16.0,16.0,33.0,Abajo
0.86,-0.01,0.2,16.0,-16.0,-4.78,33.02,Derecha
0.66,0.01,0.12,-16.0,16.0,-3.81,33.03,Derecha
0.64,-0.06,0.15,16.0,16.0,16.0,33.03,Derecha
0.54,-0.04,0.49,7.73,16.0,4.19,33.04,Derecha
1.01,-0.18,1.08,-16.0,-16.0,14.83,33.03,Abajo
0.8,-0.07,0.22,16.0,-16.0,-16.0,33.0,Derecha
0.54,-0.05,-0.01,-16.0,16.0,6.1,33.02,Derecha
0.86,-0.22,0.29,-9.99,16.0,16.0,33.02,Derecha
0.81,-0.2,1.19,-7.07,16.0,16.0,33.04,Abajo
0.3,-0.04,0.99,16.0,16.0,-5.61,33.02,Abajo
0.78,-0.17,1.41,16.0,-16.0,-16.0,33.01,Abajo
0.56,-0.13,-0.09,16.0,-16.0,-16.0,33.01,Derecha
0.75,-0.01,0.01,-16.0,16.0,15.88,32.99,Derecha
1.03,-0.06,1.02,-16.0,16.0,16.0,32.98,Abajo
0.56,-0.11,0.95,16.0,16.0,-16.0,33.03,Abajo
0.13,0.91,1.02,16.0,16.0,-16.0,32.98,Abajo
-0.12,0.58,-0.19,16.0,16.0,-16.0,32.98,Frente
-0.2,0.86,0.13,-16.0,-16.0,-6.64,32.99,Frente
0.04,0.45,0.79,-16.0,-2.48,16.0,33.02,PosiciÃ³n No VÃ¡lida
0.05,0.48,1.2,16.0,16.0,-16.0,33.04,Abajo
-0.12,0.59,0.14,16.0,-16.0,-16.0,33.01,Frente
-0.22,0.6,-0.5,-16.0,-12.68,13.46,32.96,Frente
-0.07,0.74,0.83,-16.0,-16.0,16.0,33.01,Abajo
0.09,-0.0,0.98,-16.0,0.81,16.0,33.04,Abajo
-0.12,-0.65,0.74,-16.0,16.0,16.0,33.01,AtrÃ¡s
-0.24,-0.76,-0.07,-16.0,2.0,16.0,33.0,AtrÃ¡s
-0.41,-0.79,0.24,16.0,-16.0,16.0,33.0,AtrÃ¡s
-0.46,-0.37,0.66,16.0,-16.0,16.0,32.99,PosiciÃ³n No VÃ¡lida
-0.03,-0.56,0.88,-16.0,-16.0,16.0,33.02,Abajo
-0.39,-1.01,0.06,-16.0,-13.55,16.0,33.02,AtrÃ¡s
-0.17,-0.89,0.07,16.0,-10.99,-16.0,33.0,AtrÃ¡s
-0.31,-0.59,0.9,16.0,16.0,-3.27,32.98,Abajo
-0.48,-0.09,0.83,16.0,16.0,-16.0,33.02,Abajo
-0.93,0.11,0.27,-16.0,16.0,16.0,33.01,Izquierda
-0.74,-0.07,0.03,-16.0,-16.0,-16.0,33.0,Izquierda
-0.54,-0.24,0.84,-16.0,-16.0,-16.0,33.01,Abajo
-0.27,-0.32,1.16,-16.0,16.0,16.0,33.03,Abajo
-0.75,-0.05,0.96,16.0,16.0,-8.49,32.98,Abajo
-0.71,0.03,-0.14,-16.0,16.0,16.0,33.0,Izquierda
-0.72,-0.0,0.26,16.0,-16.0,-16.0,32.99,Izquierda
-0.17,0.05,1.06,16.0,-16.0,16.0,32.98,Abajo
0.01,0.59,1.16,16.0,16.0,-16.0,33.02,Abajo
-0.18,0.49,-0.12,16.0,-16.0,-16.0,33.0,PosiciÃ³n No VÃ¡lida
-0.23,1.11,0.07,-16.0,2.53,16.0,32.96,Frente
-0.04,0.57,0.77,-16.0,-16.0,16.0,32.97,Frente
0.09,0.18,0.94,1.75,-16.0,3.27,33.01,Abajo
0.01,1.06,0.89,16.0,13.78,-16.0,33.0,Abajo
-0.32,0.63,-0.47,16.0,16.0,-16.0,33.0,Frente
-0.21,0.45,0.02,-16.0,-16.0,16.0,32.96,PosiciÃ³n No VÃ¡lida
-0.08,0.66,0.78,-16.0,-15.88,16.0,32.99,Frente
0.54,0.28,0.95,-16.0,-16.0,16.0,32.99,Abajo
0.84,0.04,0.03,-16.0,-16.0,16.0,32.95,Derecha
0.52,-0.08,0.1,-16.0,16.0,14.98,32.98,Derecha
1.06,0.02,1.0,-16.0,16.0,-2.43,32.97,Abajo
0.46,0.01,1.13,16.0,16.0,13.66,32.96,Abajo
-0.05,-0.02,0.83,2.47,16.0,-7.62,32.98,Abajo
