AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp,Posicion
-0.15,-1.23,0.82,-16.0,16.0,16.0,34.39,Abajo
-0.23,-0.97,0.56,16.0,-16.0,-16.0,34.42,AtrÃ¡s
-0.06,0.28,0.86,9.48,-16.0,-15.36,34.42,Abajo
0.52,0.31,1.65,-16.0,-16.0,16.0,34.42,Abajo
0.79,0.08,0.36,-13.86,-11.86,11.71,34.4,Derecha
0.45,0.06,0.89,-16.0,16.0,-16.0,34.42,Abajo
-0.35,-0.09,0.79,-16.0,-16.0,-12.64,34.41,PosiciÃ³n No VÃ¡lida
-0.35,-0.09,0.67,-16.0,16.0,9.71,34.38,PosiciÃ³n No VÃ¡lida
-0.65,0.36,0.41,-2.7,16.0,7.24,34.41,Izquierda
-0.87,-0.27,0.72,16.0,-16.0,-16.0,34.42,Izquierda
-0.16,0.04,0.62,-16.0,-16.0,16.0,34.43,PosiciÃ³n No VÃ¡lida
0.27,0.02,0.82,-11.33,8.89,-4.78,34.41,Abajo
0.19,-0.43,0.31,-16.0,16.0,16.0,34.41,PosiciÃ³n No VÃ¡lida
-0.21,-0.49,0.72,-16.0,11.37,-3.95,34.39,PosiciÃ³n No VÃ¡lida
0.0,-0.56,0.78,16.0,-16.0,-16.0,34.39,AtrÃ¡s
-0.06,0.38,0.77,-16.0,1.92,16.0,34.41,PosiciÃ³n No VÃ¡lida
0.09,0.42,0.79,-16.0,-16.0,9.9,34.42,PosiciÃ³n No VÃ¡lida
0.06,0.74,0.05,-16.0,-15.06,16.0,34.38,Frente
-0.1,1.05,-0.16,16.0,16.0,-10.16,34.41,Frente
0.08,0.73,-0.42,-16.0,-16.0,1.17,34.41,Frente
0.04,1.03,0.61,-16.0,-16.0,16.0,34.4,Frente
0.08,0.09,0.92,-16.0,16.0,-4.73,34.38,Abajo
0.1,-0.08,0.83,16.0,16.0,-6.69,34.38,Abajo
0.65,0.02,0.72,16.0,-16.0,2.93,34.39,Derecha
0.75,0.12,0.49,3.26,16.0,-10.29,34.39,Derecha
0.22,0.21,1.37,-16.0,16.0,16.0,34.4,Abajo
-0.13,-0.07,0.8,3.81,16.0,-7.76,34.38,PosiciÃ³n No VÃ¡lida
-1.05,-0.18,0.51,-16.0,16.0,16.0,34.41,Izquierda
-0.89,-0.09,0.33,16.0,7.42,11.71,34.41,Izquierda
-0.52,-0.19,1.07,16.0,-16.0,-16.0,34.38,Abajo
0.28,-0.09,0.68,16.0,-16.0,-1.16,34.4,PosiciÃ³n No VÃ¡lida
0.45,0.05,0.86,5.84,16.0,-2.68,34.39,Abajo
0.49,-0.53,1.03,-16.0,5.04,16.0,34.42,Abajo
0.03,-0.75,0.63,-16.0,16.0,16.0,34.4,AtrÃ¡s
-0.14,-0.69,0.28,-16.0,16.0,16.0,34.42,AtrÃ¡s
-0.33,-0.66,0.59,16.0,-16.0,-16.0,34.39,AtrÃ¡s
0.02,-0.18,0.95,16.0,15.98,-16.0,34.39,Abajo
0.08,0.18,0.89,-16.0,-16.0,16.0,34.41,Abajo
-0.04,-0.15,0.27,16.0,16.0,16.0,34.41,PosiciÃ³n No VÃ¡lida
-0.18,0.75,-0.3,-16.0,-16.0,16.0,34.39,Frente
0.35,-0.05,0.92,-16.0,-3.62,-16.0,34.39,Abajo
0.0,-0.33,0.99,16.0,16.0,-16.0,34.43,Abajo
0.46,0.11,1.05,16.0,-16.0,-2.39,34.39,Abajo
1.01,-0.01,0.19,-9.72,16.0,-10.73,34.38,Derecha
0.68,-0.04,0.56,-16.0,16.0,-16.0,34.39,Derecha
-0.2,0.12,1.05,16.0,16.0,-6.59,34.38,Abajo
-0.27,0.08,1.01,-15.01,16.0,-6.54,34.41,Abajo
-0.49,-0.08,1.14,16.0,16.0,16.0,34.4,Abajo
-0.76,0.16,0.04,-4.43,8.13,-16.0,34.39,Izquierda
-0.95,-0.1,0.35,16.0,-16.0,-16.0,34.38,Izquierda
-0.09,-0.0,0.67,-16.0,-16.0,16.0,34.38,PosiciÃ³n No VÃ¡lida
0.52,-0.09,0.69,16.0,-16.0,-8.34,34.4,Derecha
0.41,0.0,0.83,7.74,16.0,-14.34,34.41,Abajo
-0.17,-0.86,0.4,-16.0,16.0,16.0,34.41,AtrÃ¡s
-0.44,-0.67,-0.28,1.12,16.0,-16.0,34.39,AtrÃ¡s
-0.41,-0.74,0.67,16.0,-16.0,-16.0,34.38,AtrÃ¡s
0.15,0.11,1.01,16.0,-16.0,16.0,34.4,Abajo
0.02,0.14,0.87,-16.0,-16.0,16.0,34.39,Abajo
-0.17,0.43,0.36,16.0,16.0,-8.44,34.4,PosiciÃ³n No VÃ¡lida
-0.17,0.71,-0.27,-16.0,-16.0,5.9,34.4,Frente
0.16,0.93,0.87,-16.0,-16.0,16.0,34.39,Abajo
0.21,-0.2,0.9,-1.52,16.0,-9.61,34.4,Abajo
0.58,-0.14,1.34,16.0,-16.0,-16.0,34.38,Abajo
0.64,-0.13,0.06,7.25,-16.0,-16.0,34.39,Derecha
0.47,0.09,0.35,-16.0,16.0,-16.0,34.36,PosiciÃ³n No VÃ¡lida
0.32,0.2,1.08,-16.0,16.0,0.29,34.36,Abajo
-0.21,-0.04,0.87,-3.83,-16.0,0.98,34.38,Abajo
-0.18,-0.14,1.3,15.78,16.0,16.0,34.38,Abajo
-0.93,-0.0,0.08,16.0,-0.0,-2.88,34.37,Izquierda
-0.48,-0.24,0.89,16.0,-16.0,-16.0,34.41,Abajo
0.21,0.01,0.89,-0.5,-16.0,11.61,34.41,Abajo
0.27,-0.03,0.88,16.0,16.0,-16.0,34.38,Abajo
-0.17,0.86,0.35,16.0,16.0,16.0,34.38,Frente
-0.04,0.75,-0.09,-16.0,-16.0,16.0,34.39,Frente
0.27,0.5,0.81,-16.0,-16.0,16.0,34.38,Abajo
0.26,-0.07,0.91,3.53,8.66,-15.37,34.37,Abajo
0.14,0.05,0.8,16.0,16.0,-16.0,34.39,Abajo
0.51,-1.51,1.12,-16.0,16.0,16.0,34.36,Abajo
-0.25,-0.79,0.25,16.0,-3.39,-11.08,34.39,AtrÃ¡s
-0.29,-0.62,0.98,16.0,16.0,-16.0,34.37,Abajo
0.04,0.01,1.03,16.0,-16.0,-16.0,34.36,Abajo
0.65,0.18,1.84,-13.19,-16.0,16.0,34.41,Abajo
0.65,-0.09,0.25,-6.38,-4.14,11.57,34.39,Derecha
0.65,0.01,0.49,-14.08,16.0,-16.0,34.38,Derecha
-0.02,0.1,1.01,16.0,16.0,-12.25,34.39,Abajo
-0.34,-0.04,0.85,-1.93,16.0,-3.72,34.38,Abajo
-0.28,-0.08,1.02,-16.0,16.0,16.0,34.38,Abajo
-0.77,-0.04,0.55,5.18,-16.0,-16.0,34.38,Izquierda
-0.36,-0.14,0.81,16.0,-16.0,-11.51,34.37,Abajo
0.37,-0.05,0.78,-0.08,-16.0,-1.81,34.4,PosiciÃ³n No VÃ¡lida
0.39,-0.16,0.85,-4.93,16.0,-10.73,34.37,Abajo
0.11,0.06,1.1,16.0,16.0,0.29,34.36,Abajo
-0.06,0.78,-0.12,-16.0,-16.0,-5.27,34.37,Frente
0.14,0.55,0.79,-16.0,-16.0,16.0,34.37,Frente
0.28,-0.28,1.01,8.35,-16.0,-5.9,34.37,Abajo
0.32,-0.56,0.88,-16.0,12.62,16.0,34.41,Abajo
-0.27,-0.47,0.9,-14.96,11.82,-16.0,34.38,Abajo
-0.07,-0.6,0.59,16.0,6.02,12.39,34.36,AtrÃ¡s
-0.04,-0.09,0.82,16.0,16.0,-5.56,34.36,Abajo
-0.0,0.46,1.05,-16.0,16.0,16.0,34.37,Abajo
0.15,0.3,0.57,-1.67,-16.0,16.0,34.34,PosiciÃ³n No VÃ¡lida
0.69,-0.03,0.37,-11.45,16.0,2.93,34.39,Derecha
-0.23,0.05,0.56,-16.0,16.0,-16.0,34.36,PosiciÃ³n No VÃ¡lida
-0.27,-0.05,0.9,16.0,5.98,13.46,34.38,Abajo
-0.38,-0.03,0.84,1.54,-7.95,14.2,34.38,Abajo
-0.87,-0.18,0.51,14.13,16.0,16.0,34.37,Izquierda
-0.96,0.09,0.12,14.48,-16.0,-14.5,34.34,Izquierda
-0.34,-0.14,0.88,-16.0,-16.0,-16.0,34.36,Abajo
0.16,-0.07,0.97,13.59,-16.0,1.84,34.38,Abajo
0.14,0.17,0.85,16.0,16.0,-16.0,34.35,Abajo
-0.23,0.57,-0.09,16.0,16.0,8.73,34.37,Frente
-0.03,0.46,0.23,-16.0,-16.0,16.0,34.36,PosiciÃ³n No VÃ¡lida
0.23,0.37,1.07,-16.0,16.0,-14.83,34.38,Abajo
0.23,-0.13,0.9,8.68,13.85,-16.0,34.37,Abajo
-0.26,-1.21,0.35,-16.0,16.0,16.0,34.36,AtrÃ¡s
-0.05,-0.76,0.36,-1.94,-9.26,-4.88,34.39,AtrÃ¡s
-0.15,-0.09,1.05,16.0,16.0,-16.0,34.36,Abajo
-0.11,0.37,0.81,16.0,16.0,-0.0,34.37,Abajo
0.1,0.55,0.93,-16.0,8.28,16.0,34.33,Abajo
0.64,-0.09,0.19,4.63,-16.0,16.0,34.35,Derecha
0.74,-0.04,0.19,-12.88,16.0,-16.0,34.38,Derecha
0.06,-0.03,1.23,16.0,16.0,-16.0,34.36,Abajo
-0.09,0.05,0.93,13.08,-16.0,-9.99,34.36,Abajo
-0.99,0.05,0.6,-7.76,16.0,16.0,34.38,Izquierda
-0.87,0.14,0.32,16.0,16.0,15.27,34.38,Izquierda
-0.56,-0.06,0.93,16.0,-16.0,9.32,34.34,Abajo
-0.09,0.03,0.71,-16.0,-16.0,16.0,34.34,PosiciÃ³n No VÃ¡lida
0.3,-0.08,0.87,-16.0,16.0,-14.15,34.34,Abajo
-0.08,1.15,1.07,16.0,16.0,-16.0,34.39,Abajo
-0.09,0.78,0.03,-16.0,-11.6,11.9,34.38,Frente
0.09,0.32,0.63,-16.0,-16.0,16.0,34.36,PosiciÃ³n No VÃ¡lida
0.15,0.16,0.89,-16.0,9.73,6.15,34.34,Abajo
0.18,-0.26,0.91,-16.0,16.0,10.83,34.37,Abajo
0.2,-0.65,0.93,-16.0,16.0,15.51,34.36,Abajo
-0.06,-0.79,0.39,15.87,16.0,5.76,34.36,AtrÃ¡s
-0.11,-0.57,1.32,16.0,16.0,-16.0,34.36,Abajo
-0.09,0.25,0.85,-2.9,2.71,12.88,34.36,Abajo
-0.22,0.18,0.77,-16.0,16.0,-2.64,34.32,PosiciÃ³n No VÃ¡lida
-0.36,0.14,1.0,-16.0,16.0,12.1,34.36,Abajo
-0.9,-0.02,0.26,-1.55,-16.0,-10.93,34.33,Izquierda
-1.44,-0.11,1.09,16.0,-16.0,-16.0,34.32,Abajo
0.21,0.09,0.81,3.81,16.0,-10.1,34.32,Abajo
0.14,0.08,0.87,-16.0,16.0,3.51,34.34,Abajo
0.6,-0.29,0.09,16.0,-16.0,0.54,34.34,Derecha
0.83,-0.05,0.2,4.38,16.0,-3.66,34.32,Derecha
0.31,0.08,1.19,-1.88,16.0,-16.0,34.33,Abajo
-0.13,-0.03,1.04,-16.0,-16.0,-2.25,34.33,Abajo
-0.19,0.05,0.82,0.57,16.0,-1.17,34.3,Abajo
0.06,0.0,0.79,16.0,16.0,16.0,34.33,PosiciÃ³n No VÃ¡lida
-0.11,0.79,0.19,7.59,-15.92,-7.71,34.32,Frente
-0.0,0.61,0.95,-16.0,-16.0,16.0,34.34,Abajo
0.14,-0.14,1.01,16.0,16.0,-16.0,34.33,Abajo
0.02,-0.21,0.86,-16.0,6.06,0.68,34.33,Abajo
0.44,-0.83,0.78,-16.0,16.0,15.9,34.33,AtrÃ¡s
-0.16,-0.85,0.25,16.0,-12.16,4.58,34.36,AtrÃ¡s
-0.21,-0.68,1.01,16.0,16.0,-16.0,34.36,Abajo
-0.1,0.12,0.91,16.0,-14.38,-4.0,34.35,Abajo
0.45,0.35,1.21,-16.0,-16.0,16.0,34.33,Abajo
0.73,-0.13,0.28,16.0,-16.0,16.0,34.3,Derecha
0.68,-0.03,0.45,-16.0,16.0,-16.0,34.32,Derecha
0.44,-0.09,1.19,-9.58,16.0,-16.0,34.32,Abajo
-0.11,0.01,0.94,16.0,3.69,-5.37,34.34,Abajo
-0.66,-0.13,0.68,-16.0,16.0,15.9,34.33,Izquierda
-0.82,0.09,0.44,16.0,16.0,-2.05,34.34,Izquierda
-0.54,-0.01,1.01,16.0,-16.0,-4.49,34.34,Abajo
-0.21,0.07,0.74,10.43,-16.0,16.0,34.32,PosiciÃ³n No VÃ¡lida
0.18,-0.0,0.8,-16.0,16.0,-11.73,34.35,PosiciÃ³n No VÃ¡lida
0.1,1.26,0.8,16.0,16.0,-16.0,34.34,Abajo
-0.09,0.82,-0.19,16.0,16.0,-7.22,34.34,Frente
-0.12,0.85,0.15,-16.0,-16.0,16.0,34.34,Frente
0.21,-0.48,1.15,-16.0,16.0,-16.0,34.33,Abajo
0.1,-0.52,0.79,16.0,16.0,-16.0,34.32,AtrÃ¡s
-0.03,-1.36,0.5,-16.0,-16.0,16.0,34.34,AtrÃ¡s
-0.32,-0.74,-0.13,-10.3,-16.0,-16.0,34.3,AtrÃ¡s
-0.07,-0.48,0.86,16.0,-16.0,-16.0,34.31,Abajo
0.02,-0.06,0.95,16.0,16.0,16.0,34.31,Abajo
0.36,0.19,1.64,-2.9,-16.0,16.0,34.32,Abajo
0.77,-0.29,0.04,15.37,-16.0,-16.0,34.33,Derecha
0.59,-0.11,0.0,-16.0,16.0,2.54,34.31,Derecha
-0.17,-0.17,1.03,16.0,16.0,-16.0,34.3,Abajo
-0.26,-0.2,0.84,6.06,3.09,-8.25,34.3,Abajo
-0.64,-0.05,0.66,16.0,16.0,3.02,34.31,Izquierda
-0.89,0.21,0.15,16.0,16.0,8.29,34.3,Izquierda
-0.95,0.0,0.32,-16.0,-16.0,-11.37,34.33,Izquierda
-0.44,-0.21,0.47,16.0,-16.0,-12.29,34.3,PosiciÃ³n No VÃ¡lida
0.51,-0.21,1.02,-16.0,15.94,-13.32,34.32,Abajo
-0.22,1.43,0.94,16.0,16.0,-16.0,34.33,Abajo
0.45,0.09,-0.48,-16.0,-16.0,16.0,34.36,PosiciÃ³n No VÃ¡lida
0.15,0.55,-0.06,-16.0,-16.0,16.0,34.3,Frente
0.71,0.37,1.45,-16.0,16.0,16.0,34.31,Abajo
0.09,-0.17,0.72,-16.0,16.0,16.0,34.3,PosiciÃ³n No VÃ¡lida
0.11,0.05,0.84,-7.25,8.02,12.93,34.29,Abajo
0.34,-1.1,1.66,-16.0,16.0,16.0,34.32,Abajo
0.11,-1.09,0.35,-6.29,16.0,2.39,34.31,AtrÃ¡s
-0.24,-0.43,0.44,16.0,-16.0,16.0,34.3,PosiciÃ³n No VÃ¡lida
-0.23,0.42,0.98,-16.0,-13.06,15.37,34.29,Abajo
-0.09,0.12,0.91,-16.0,11.67,16.0,34.3,Abajo
0.13,0.37,0.61,16.0,-16.0,16.0,34.3,PosiciÃ³n No VÃ¡lida
0.91,-0.2,0.06,2.08,-1.62,-8.49,34.3,Derecha
0.06,-0.06,0.45,-16.0,16.0,-16.0,34.32,PosiciÃ³n No VÃ¡lida
-0.01,0.18,0.94,-16.0,16.0,-15.12,34.3,Abajo
-0.46,-0.0,0.75,11.9,16.0,-2.0,34.33,PosiciÃ³n No VÃ¡lida
-0.74,0.35,0.98,-15.93,16.0,-16.0,34.28,Abajo
-1.04,-0.18,0.11,-16.0,-16.0,-10.49,34.29,Izquierda
-1.41,-0.35,1.46,16.0,-16.0,-16.0,34.31,Abajo
0.28,-0.13,0.61,-1.75,16.0,10.05,34.31,PosiciÃ³n No VÃ¡lida
0.42,0.2,0.82,-8.1,16.0,16.0,34.29,Abajo
0.31,0.27,0.84,16.0,16.0,-16.0,34.27,Abajo
-0.1,0.7,0.02,16.0,16.0,-16.0,34.27,Frente
-0.26,0.89,-0.64,-16.0,-3.28,1.71,34.29,Frente
0.11,1.33,0.99,-16.0,-16.0,16.0,34.29,Abajo
0.14,-0.17,0.75,-16.0,16.0,16.0,34.3,PosiciÃ³n No VÃ¡lida
-0.07,-1.16,0.56,-16.0,16.0,16.0,34.27,AtrÃ¡s
-0.07,-0.6,0.3,-4.5,16.0,-8.25,34.28,AtrÃ¡s
-0.21,-0.44,0.66,16.0,-7.32,-16.0,34.29,PosiciÃ³n No VÃ¡lida
-0.13,0.09,0.76,16.0,16.0,12.59,34.28,PosiciÃ³n No VÃ¡lida
0.29,0.43,1.31,-16.0,-16.0,12.62,34.3,Abajo
0.56,-0.29,0.09,-1.97,-16.0,16.0,34.31,Derecha
0.78,-0.05,0.18,-1.46,16.0,9.05,34.29,Derecha
0.38,-0.03,0.85,-10.59,16.0,-16.0,34.29,Abajo
-0.48,-0.0,0.8,13.46,16.0,10.54,34.28,PosiciÃ³n No VÃ¡lida
-0.43,-0.03,0.82,-0.87,16.0,-9.56,34.31,Abajo
-0.15,0.02,1.13,-16.0,16.0,-16.0,34.28,Abajo
-0.97,0.03,0.06,-16.0,-11.52,-5.56,34.3,Izquierda
-0.42,-0.09,1.13,16.0,-16.0,-16.0,34.28,Abajo
0.19,0.09,0.84,-16.0,-16.0,-2.44,34.26,Abajo
0.18,-0.08,0.86,-15.9,16.0,3.95,34.3,Abajo
-0.38,1.02,0.95,16.0,16.0,-16.0,34.27,Abajo
-0.13,0.6,-0.47,16.0,16.0,12.93,34.28,Frente
-0.05,0.47,-0.12,-16.0,-16.0,-16.0,34.27,PosiciÃ³n No VÃ¡lida
-0.26,0.12,0.66,-16.0,-0.67,-10.78,34.3,PosiciÃ³n No VÃ¡lida
0.03,-0.07,0.9,16.0,5.87,-3.17,34.27,Abajo
-0.21,-0.63,0.89,-16.0,16.0,16.0,34.27,Abajo
-0.22,-0.79,0.15,-16.0,3.95,0.64,34.25,AtrÃ¡s
-0.09,-0.69,0.27,16.0,-3.69,8.78,34.26,AtrÃ¡s
-0.16,-0.39,0.95,16.0,16.0,-3.07,34.23,Abajo
-0.07,0.06,1.03,7.08,-16.0,0.97,34.26,Abajo
0.69,-0.13,0.37,16.0,-16.0,16.0,34.3,Derecha
0.8,-0.07,0.27,-12.37,16.0,-12.83,34.27,Derecha
-0.2,-0.05,1.11,-4.49,16.0,-16.0,34.29,Abajo
-0.58,0.12,0.73,16.0,4.59,-9.86,34.26,Izquierda
-0.88,0.04,0.59,16.0,16.0,16.0,34.25,Izquierda
-0.91,0.04,0.08,-0.32,-16.0,7.41,34.25,Izquierda
-0.39,0.13,1.12,16.0,-16.0,-5.43,34.26,Abajo
0.14,0.18,0.74,-16.0,-16.0,16.0,34.24,PosiciÃ³n No VÃ¡lida
0.52,-0.02,0.92,2.94,16.0,-12.54,34.23,Abajo
-0.11,0.92,1.13,16.0,16.0,-16.0,34.23,Abajo
-0.28,0.59,-0.41,16.0,15.13,-12.64,34.24,Frente
-0.15,0.14,-0.1,-16.0,-16.0,16.0,34.24,PosiciÃ³n No VÃ¡lida
-0.14,0.07,0.8,-16.0,16.0,-16.0,34.25,Abajo
0.19,-0.28,1.25,16.0,-16.0,-16.0,34.28,Abajo
0.63,0.05,0.22,16.0,-16.0,-16.0,34.24,Derecha
0.88,-0.08,0.23,-9.2,16.0,-16.0,34.23,Derecha
0.42,-0.16,1.56,-16.0,16.0,3.8,34.27,Abajo
-0.19,-0.16,0.92,9.74,4.75,-0.78,34.25,Abajo
0.03,-0.83,0.74,-16.0,16.0,-16.0,34.23,AtrÃ¡s
-0.39,-1.04,-0.06,16.0,-1.85,7.66,34.25,AtrÃ¡s
-0.44,-0.59,1.22,16.0,-16.0,-0.78,34.29,Abajo
-0.21,0.22,0.92,16.0,8.96,16.0,34.24,Abajo
0.59,-0.08,1.51,-16.0,-16.0,16.0,34.23,Abajo
0.85,-0.11,0.24,-10.21,16.0,16.0,34.25,Derecha
0.35,0.08,0.16,-16.0,16.0,-15.56,34.25,PosiciÃ³n No VÃ¡lida
-0.01,0.02,0.99,-16.0,16.0,16.0,34.24,Abajo
-0.31,0.02,0.86,11.9,-2.41,6.29,34.25,Abajo
-0.22,1.19,0.93,16.0,-16.0,16.0,34.21,Abajo
-0.06,1.12,0.05,16.0,16.0,8.1,34.22,Frente
-0.18,0.82,-0.17,-16.0,-14.38,-2.78,34.24,Frente
0.08,1.58,1.62,-16.0,-16.0,16.0,34.18,Abajo
0.23,-0.18,0.9,-0.87,-11.86,-5.32,34.26,Abajo
0.06,-0.9,0.75,-16.0,16.0,16.0,34.23,AtrÃ¡s
-0.21,-0.82,0.11,16.0,16.0,0.29,34.2,AtrÃ¡s
-0.31,-0.63,0.38,16.0,-16.0,-16.0,34.25,AtrÃ¡s
-0.26,0.04,0.8,16.0,7.26,16.0,34.21,Abajo
0.68,-0.05,1.51,-16.0,-16.0,8.19,34.23,Abajo
0.39,0.02,0.1,0.32,-16.0,-2.98,34.22,PosiciÃ³n No VÃ¡lida
0.41,-0.0,0.21,-16.0,16.0,-16.0,34.22,PosiciÃ³n No VÃ¡lida
0.26,-0.04,1.26,16.0,16.0,-16.0,34.24,Abajo
-0.4,-0.13,0.84,-16.0,16.0,4.63,34.25,Abajo
-0.66,-0.2,0.43,-16.0,16.0,7.32,34.21,Izquierda
-0.96,0.09,0.08,-16.0,-4.75,-6.73,34.2,Izquierda
-0.75,-0.22,1.16,16.0,-16.0,-16.0,34.23,Abajo
0.12,0.09,0.91,-9.79,-16.0,10.01,34.19,Abajo
0.17,-0.01,0.88,-16.0,16.0,-5.14,34.2,Abajo
0.04,0.31,0.87,16.0,16.0,-11.42,34.21,Abajo
-0.23,0.95,-0.18,-7.54,15.95,-11.81,34.2,Frente
-0.08,0.56,0.13,-16.0,-16.0,16.0,34.18,Frente
0.08,0.08,0.99,-16.0,14.64,16.0,34.2,Abajo
0.0,-0.43,0.94,-16.0,-4.18,4.88,34.19,Abajo
-0.1,-1.04,0.32,-16.0,16.0,-16.0,34.2,AtrÃ¡s
-0.07,-0.88,0.34,16.0,2.14,2.63,34.21,AtrÃ¡s
-0.41,-0.49,0.9,16.0,-16.0,-3.27,34.22,Abajo
-0.24,0.27,0.92,6.03,-5.01,-7.12,34.19,Abajo
0.19,0.11,1.53,-16.0,-16.0,16.0,34.22,Abajo
0.79,-0.01,0.29,1.08,-16.0,-2.98,34.2,Derecha
0.7,-0.05,0.27,-15.83,16.0,3.22,34.2,Derecha
0.21,-0.09,1.75,16.0,16.0,-15.61,34.18,Abajo
-0.44,-0.09,0.83,0.45,16.0,8.88,34.2,Abajo
-1.17,0.03,0.42,9.24,16.0,16.0,34.21,Izquierda
-1.04,0.0,-0.04,-1.55,9.98,-13.71,34.18,Izquierda
-0.67,-0.01,0.86,16.0,-16.0,16.0,34.2,Abajo
0.27,-0.08,0.95,-16.0,-16.0,16.0,34.18,Abajo
0.34,-0.07,0.89,-16.0,16.0,-13.17,34.17,Abajo
-0.04,0.85,1.15,16.0,16.0,-16.0,34.17,Abajo
0.0,0.82,-0.24,-9.28,15.43,0.93,34.21,Frente
-0.42,0.61,1.06,-16.0,-16.0,16.0,34.22,Abajo
0.17,-0.21,1.05,-16.0,16.0,-6.51,34.16,Abajo
-0.25,-0.99,0.65,-16.0,16.0,16.0,34.2,AtrÃ¡s
-0.17,-0.94,0.25,16.0,16.0,-1.81,34.19,AtrÃ¡s
-0.17,-0.44,1.03,16.0,-16.0,-14.44,34.18,Abajo
-0.13,0.31,0.91,9.07,16.0,10.1,34.18,Abajo
0.47,0.17,1.5,-16.0,-16.0,11.85,34.16,Abajo
0.65,-0.24,0.24,-13.8,-16.0,-9.56,34.16,Derecha
0.72,-0.0,0.36,-16.0,16.0,4.09,34.16,Derecha
-0.01,-0.14,1.47,16.0,16.0,12.83,34.18,Abajo
-0.4,0.0,0.84,16.0,-15.81,-8.93,34.19,Abajo
-1.11,0.03,0.5,-16.0,16.0,16.0,34.18,Izquierda
-0.84,0.13,0.15,-16.0,16.0,-16.0,34.18,Izquierda
-0.64,0.04,0.42,-16.0,-16.0,16.0,34.15,Izquierda
-0.6,-0.03,0.56,13.95,-16.0,-16.0,34.2,Izquierda
0.16,-0.07,0.7,-3.02,-16.0,1.76,34.15,PosiciÃ³n No VÃ¡lida
0.39,0.13,0.87,11.94,-7.76,-16.0,34.14,Abajo
0.22,1.09,0.49,16.0,16.0,-16.0,34.17,Frente
-0.01,0.66,-0.21,16.0,-4.52,-7.95,34.16,Frente
-0.17,1.09,0.48,-16.0,-13.67,-6.34,34.17,Frente
-0.1,0.12,0.89,-16.0,-9.79,-6.93,34.14,Abajo
-0.11,-0.45,0.86,-16.0,-16.0,16.0,34.14,Abajo
-0.06,-0.87,0.09,-16.0,16.0,-16.0,34.16,AtrÃ¡s
-0.16,-0.85,0.2,16.0,-9.6,9.12,34.16,AtrÃ¡s
-0.18,-0.63,1.0,16.0,16.0,-16.0,34.15,Abajo
-0.28,0.03,0.68,16.0,-16.0,-1.42,34.16,PosiciÃ³n No VÃ¡lida
-0.26,0.52,0.73,10.8,-6.73,-16.0,34.16,Frente
0.42,0.35,1.39,-16.0,-16.0,16.0,34.14,Abajo
0.82,-0.26,0.38,16.0,-16.0,16.0,34.16,Derecha
0.34,-0.05,0.05,-16.0,16.0,-5.37,34.14,PosiciÃ³n No VÃ¡lida
0.06,-0.01,1.1,-16.0,16.0,-16.0,34.12,Abajo
-0.5,-0.09,0.75,16.0,16.0,-16.0,34.14,Izquierda
-0.46,-0.03,0.77,11.61,-6.13,-4.0,34.16,PosiciÃ³n No VÃ¡lida
-0.58,0.05,0.72,0.33,-2.49,1.46,34.13,Izquierda
-1.62,-0.3,0.32,-10.24,16.0,16.0,34.13,Izquierda
-0.86,-0.01,0.01,-7.08,16.0,-16.0,34.16,Izquierda
