AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp,Posicion
0.11,0.09,0.74,-16.0,16.0,16.0,32.71,PosiciÃ³n No VÃ¡lida
-0.56,-0.17,0.66,1.01,1.01,-16.0,32.71,Izquierda
-0.23,-0.06,0.89,16.0,-16.0,-16.0,32.75,Abajo
0.37,0.18,0.69,16.0,-16.0,-16.0,32.73,PosiciÃ³n No VÃ¡lida
-0.11,-0.19,0.78,-16.0,16.0,16.0,32.72,PosiciÃ³n No VÃ¡lida
0.08,0.8,0.98,16.0,-16.0,-16.0,32.73,Abajo
0.14,0.74,0.56,4.23,-16.0,-8.83,32.69,Frente
-0.06,0.21,1.18,-16.0,16.0,16.0,32.7,Abajo
-0.42,-0.55,0.65,10.89,-4.28,4.87,32.7,AtrÃ¡s
0.01,-0.84,1.29,16.0,-16.0,-16.0,32.72,Abajo
0.68,-0.08,0.29,16.0,-16.0,-16.0,32.71,Derecha
0.21,-0.08,0.67,-0.68,16.0,16.0,32.74,PosiciÃ³n No VÃ¡lida
-0.04,-0.08,0.87,-11.02,-16.0,-16.0,32.71,Abajo
-0.28,-0.02,0.68,16.0,16.0,12.29,32.73,PosiciÃ³n No VÃ¡lida
-0.41,-0.14,0.8,8.31,16.0,-16.0,32.72,PosiciÃ³n No VÃ¡lida
-0.13,-0.01,0.9,1.81,-16.0,16.0,32.73,Abajo
0.19,0.01,0.81,16.0,-16.0,-16.0,32.72,Abajo
0.09,-0.21,1.14,-16.0,16.0,4.1,32.72,Abajo
0.1,-0.62,0.4,-16.0,-16.0,-16.0,32.72,AtrÃ¡s
-0.07,-0.76,0.36,16.0,-16.0,-16.0,32.71,AtrÃ¡s
0.17,-0.03,0.95,16.0,10.58,16.0,32.76,Abajo
0.09,-0.08,0.81,-16.0,16.0,16.0,32.77,Abajo
0.09,0.21,1.1,16.0,16.0,3.9,32.71,Abajo
0.12,0.52,0.64,-16.0,2.49,6.24,32.73,Frente
0.13,0.12,0.51,-16.0,2.17,-9.81,32.71,PosiciÃ³n No VÃ¡lida
0.03,-0.15,0.79,16.0,-16.0,-16.0,32.72,PosiciÃ³n No VÃ¡lida
0.0,-0.41,1.41,-16.0,16.0,16.0,32.75,Abajo
-0.36,-0.85,-0.24,16.0,16.0,8.15,32.72,AtrÃ¡s
0.3,-0.88,1.53,16.0,-16.0,-16.0,32.71,Abajo
0.06,-0.05,0.82,-16.0,16.0,16.0,32.75,Abajo
0.04,-0.12,1.56,-16.0,-16.0,16.0,32.75,Abajo
0.74,-0.16,0.2,16.0,16.0,-14.34,32.73,Derecha
0.3,-0.19,0.97,-16.0,16.0,-16.0,32.74,Abajo
0.12,-0.09,0.95,5.91,-16.0,16.0,32.71,Abajo
-0.71,0.11,0.84,16.0,16.0,-16.0,32.75,Abajo
-0.84,-0.14,0.47,16.0,-16.0,16.0,32.74,Izquierda
-0.67,-0.0,1.46,16.0,-16.0,16.0,32.75,Abajo
0.5,-0.09,0.78,16.0,16.0,-6.54,32.72,PosiciÃ³n No VÃ¡lida
0.26,-0.11,0.86,-16.0,16.0,10.15,32.74,Abajo
-0.31,0.16,1.02,16.0,-5.88,-16.0,32.73,Abajo
0.06,0.59,0.56,-16.0,-12.31,9.95,32.73,Frente
-0.17,0.02,0.6,-16.0,16.0,16.0,32.71,PosiciÃ³n No VÃ¡lida
-0.18,-0.39,0.84,16.0,-16.0,-16.0,32.75,Abajo
0.51,0.06,0.58,-16.0,-16.0,16.0,32.75,Derecha
0.59,-0.12,0.29,16.0,16.0,2.15,32.76,Derecha
0.18,-0.01,1.01,16.0,13.29,-16.0,32.73,Abajo
-0.11,-0.38,1.09,-16.0,-16.0,7.61,32.76,Abajo
-0.16,-0.79,-0.06,-16.0,16.0,16.0,32.75,AtrÃ¡s
-0.23,-0.86,0.01,16.0,-16.0,-16.0,32.75,AtrÃ¡s
0.27,-0.07,1.15,16.0,16.0,16.0,32.74,Abajo
0.11,-0.01,0.8,-16.0,16.0,16.0,32.74,Abajo
-0.41,0.79,1.05,16.0,-16.0,-16.0,32.75,Abajo
-0.01,1.02,0.01,16.0,-5.68,16.0,32.74,Frente
0.09,0.66,0.6,-16.0,1.29,16.0,32.75,Frente
0.09,-0.35,0.9,-16.0,8.93,16.0,32.74,Abajo
0.03,-0.55,0.84,-16.0,16.0,16.0,32.76,Abajo
-0.62,-0.59,0.67,16.0,16.0,16.0,32.75,AtrÃ¡s
-0.58,-0.36,0.62,16.0,3.92,-16.0,32.77,Izquierda
-0.24,-0.39,0.93,16.0,-16.0,-3.69,32.73,Abajo
0.12,-0.0,0.94,2.44,-16.0,16.0,32.78,Abajo
0.21,-0.01,0.98,-4.73,16.0,-10.0,32.75,Abajo
0.15,-0.39,1.61,-16.0,16.0,16.0,32.77,Abajo
-0.74,-0.47,-0.82,16.0,-2.78,15.76,32.75,Izquierda
-0.32,-0.6,-0.18,16.0,-16.0,-16.0,32.73,AtrÃ¡s
0.34,-0.06,1.09,16.0,16.0,-16.0,32.75,Abajo
0.17,0.21,0.79,-16.0,16.0,16.0,32.76,PosiciÃ³n No VÃ¡lida
0.35,0.32,0.9,14.01,-16.0,14.88,32.75,Abajo
0.43,-0.04,-0.02,-16.0,-16.0,16.0,32.75,PosiciÃ³n No VÃ¡lida
0.97,-0.22,-0.37,-16.0,-16.0,5.07,32.75,Derecha
0.83,-0.16,-0.29,16.0,16.0,-16.0,32.77,Derecha
0.18,0.12,0.61,16.0,16.0,-16.0,32.73,PosiciÃ³n No VÃ¡lida
0.01,0.04,1.0,16.0,-12.07,-16.0,32.77,Abajo
-0.06,0.1,0.84,-4.56,16.0,7.43,32.77,Abajo
-0.65,-0.08,0.94,-16.0,16.0,-16.0,32.74,Abajo
-0.92,-0.21,0.07,16.0,16.0,-2.54,32.77,Izquierda
-0.98,-0.18,0.22,-16.0,-16.0,5.22,32.76,Izquierda
-0.23,-0.08,1.23,-16.0,-16.0,7.27,32.77,Abajo
0.35,-0.07,0.93,16.0,3.92,16.0,32.75,Abajo
-0.01,-0.34,0.85,16.0,16.0,16.0,32.73,Abajo
0.1,0.24,0.81,16.0,-16.0,-16.0,32.78,Abajo
0.15,0.82,0.24,16.0,16.0,5.51,32.75,Frente
0.0,0.82,-0.37,16.0,-10.27,11.12,32.75,Frente
0.1,0.97,0.22,-16.0,4.75,16.0,32.77,Frente
0.06,0.33,0.81,-16.0,16.0,16.0,32.79,Abajo
0.02,-0.47,1.01,-16.0,16.0,10.24,32.77,Abajo
-0.05,-0.39,0.1,-16.0,16.0,16.0,32.75,PosiciÃ³n No VÃ¡lida
-0.47,-0.86,-0.39,7.76,16.0,2.19,32.74,AtrÃ¡s
-0.2,-0.74,0.21,16.0,-16.0,-16.0,32.75,AtrÃ¡s
0.11,-0.1,1.05,16.0,15.96,5.85,32.79,Abajo
0.21,0.03,0.92,16.0,16.0,14.19,32.77,Abajo
0.29,0.62,0.92,-16.0,-16.0,16.0,32.76,Abajo
1.18,-0.08,0.05,-16.0,-16.0,-5.07,32.79,Derecha
0.9,-0.14,-0.24,16.0,16.0,-16.0,32.73,Derecha
0.49,-0.32,1.05,-0.93,16.0,-16.0,32.78,Abajo
-0.01,0.07,1.01,12.79,16.0,14.88,32.77,Abajo
-0.08,0.02,0.81,-16.0,16.0,16.0,32.78,Abajo
-0.7,-0.01,0.96,16.0,16.0,-16.0,32.79,Abajo
-0.96,-0.18,0.07,16.0,16.0,16.0,32.8,Izquierda
-0.8,-0.16,0.23,-16.0,-16.0,-16.0,32.77,Izquierda
-0.51,-0.08,0.83,-16.0,-16.0,-16.0,32.79,Abajo
-0.05,-0.11,0.94,-11.25,16.0,-16.0,32.79,Abajo
-0.09,0.49,0.76,16.0,-16.0,-16.0,32.76,PosiciÃ³n No VÃ¡lida
0.01,0.83,-0.17,16.0,16.0,-5.29,32.79,Frente
0.09,0.75,0.03,-16.0,16.0,15.95,32.77,Frente
-0.05,0.34,0.83,-16.0,16.0,13.32,32.8,Abajo
0.03,-0.09,0.94,16.0,-11.85,-16.0,32.76,Abajo
0.14,-0.22,1.26,-16.0,-16.0,16.0,32.79,Abajo
-0.1,-0.69,-0.13,-16.0,16.0,16.0,32.79,AtrÃ¡s
-0.46,-0.75,-0.5,1.85,7.27,16.0,32.79,AtrÃ¡s
0.04,-0.41,0.8,16.0,-16.0,-16.0,32.79,PosiciÃ³n No VÃ¡lida
-0.01,0.3,0.8,16.0,-7.9,8.93,32.78,PosiciÃ³n No VÃ¡lida
0.37,0.1,1.0,16.0,-16.0,11.8,32.8,Abajo
0.47,-0.02,0.07,-16.0,-16.0,16.0,32.78,PosiciÃ³n No VÃ¡lida
0.85,-0.13,-0.18,2.44,-16.0,9.61,32.77,Derecha
0.37,0.07,0.41,16.0,16.0,-2.34,32.79,PosiciÃ³n No VÃ¡lida
0.22,-0.09,1.06,15.99,-6.62,1.46,32.78,Abajo
-0.0,-0.04,0.92,16.0,16.0,-13.61,32.79,Abajo
-0.19,0.49,0.85,16.0,16.0,16.0,32.8,Abajo
-0.1,0.77,-0.04,16.0,-16.0,-4.29,32.8,Frente
0.14,0.67,0.25,-16.0,16.0,16.0,32.79,Frente
0.09,0.51,0.51,-16.0,-16.0,-16.0,32.8,Frente
0.32,0.14,0.98,-16.0,-10.04,12.19,32.79,Abajo
-0.02,-0.6,0.91,-16.0,16.0,16.0,32.8,Abajo
-0.53,-0.8,-0.33,-16.0,16.0,16.0,32.77,AtrÃ¡s
-0.48,-0.66,-0.47,16.0,-16.0,-16.0,32.79,AtrÃ¡s
0.16,-0.33,1.32,16.0,16.0,-2.25,32.81,Abajo
0.24,0.13,0.8,16.0,-16.0,4.58,32.78,Abajo
-0.64,-0.03,1.3,-16.0,16.0,-16.0,32.8,Abajo
-1.12,-0.19,0.11,16.0,13.87,6.97,32.81,Izquierda
-0.54,0.03,0.75,-5.05,-16.0,16.0,32.79,Izquierda
0.14,0.13,0.87,-16.0,-16.0,16.0,32.8,Abajo
0.15,-0.11,0.82,-16.0,16.0,-16.0,32.79,Abajo
0.04,0.63,0.96,16.0,16.0,-16.0,32.8,Abajo
-0.01,0.87,-0.13,16.0,7.5,16.0,32.8,Frente
0.15,0.63,0.37,-16.0,16.0,16.0,32.79,Frente
-0.02,0.13,0.66,-16.0,16.0,16.0,32.8,PosiciÃ³n No VÃ¡lida
-0.1,0.0,1.02,16.0,-16.0,16.0,32.81,Abajo
0.39,-0.08,0.45,16.0,-16.0,7.9,32.79,PosiciÃ³n No VÃ¡lida
0.88,-0.24,-0.11,-16.0,0.75,16.0,32.77,Derecha
0.59,0.04,0.15,16.0,16.0,-16.0,32.8,Derecha
0.11,0.16,1.03,-16.0,16.0,11.36,32.81,Abajo
-0.12,-0.08,0.98,-5.81,9.94,1.61,32.8,Abajo
0.2,-0.42,-0.12,-16.0,11.56,16.0,32.81,PosiciÃ³n No VÃ¡lida
-0.48,-0.8,-0.51,10.88,-15.88,16.0,32.79,AtrÃ¡s
-0.22,-0.76,-0.1,16.0,-16.0,-16.0,32.8,AtrÃ¡s
0.17,-0.0,1.02,16.0,7.72,-16.0,32.82,Abajo
0.03,0.08,0.97,-16.0,16.0,16.0,32.82,Abajo
0.05,0.37,0.93,16.0,-16.0,-16.0,32.81,Abajo
0.2,0.68,0.2,16.0,16.0,16.0,32.8,Frente
0.06,0.93,-0.36,-16.0,-1.72,16.0,32.85,Frente
-0.08,0.74,0.85,-16.0,4.97,16.0,32.79,Abajo
0.19,-0.08,0.89,16.0,-16.0,4.15,32.83,Abajo
-0.07,-0.51,1.53,-16.0,16.0,16.0,32.83,Abajo
-0.75,-0.53,-0.68,-16.0,16.0,16.0,32.84,AtrÃ¡s
-0.64,-0.65,-0.66,16.0,-16.0,-16.0,32.82,AtrÃ¡s
-0.05,-0.33,0.54,16.0,-16.0,-16.0,32.83,PosiciÃ³n No VÃ¡lida
0.11,0.04,1.13,-10.9,-16.0,1.71,32.81,Abajo
0.07,0.26,0.65,16.0,3.02,-10.69,32.82,PosiciÃ³n No VÃ¡lida
-0.06,1.12,0.4,16.0,16.0,-16.0,32.82,Frente
0.03,0.94,-0.38,16.0,11.64,9.32,32.84,Frente
0.26,0.92,0.48,-16.0,16.0,16.0,32.83,Frente
-0.02,0.04,1.04,-15.95,16.0,16.0,32.82,Abajo
0.43,-0.04,1.46,4.3,-16.0,9.17,32.83,Abajo
0.9,-0.03,0.02,-16.0,-16.0,16.0,32.82,Derecha
0.98,-0.24,0.11,-8.15,16.0,4.49,32.82,Derecha
0.42,-0.11,0.73,16.0,16.0,16.0,32.82,PosiciÃ³n No VÃ¡lida
0.11,-0.08,0.97,16.0,-16.0,-16.0,32.82,Abajo
-0.45,0.04,1.35,-16.0,16.0,-16.0,32.8,Abajo
-0.6,-0.03,0.17,-16.0,16.0,-10.05,32.83,Izquierda
-0.82,-0.3,0.07,-16.0,-16.0,-14.15,32.8,Izquierda
-0.58,-0.22,1.24,16.0,-16.0,-16.0,32.85,Abajo
0.06,0.03,0.91,-16.0,16.0,16.0,32.84,Abajo
0.08,0.88,0.89,16.0,-16.0,-16.0,32.82,Abajo
0.14,0.77,-0.04,16.0,16.0,14.34,32.85,Frente
-0.03,0.56,0.37,-16.0,16.0,15.9,32.82,Frente
-0.09,0.14,0.94,-16.0,16.0,16.0,32.84,Abajo
0.27,0.02,1.2,-16.0,-16.0,16.0,32.86,Abajo
0.64,-0.19,0.02,-16.0,-16.0,-16.0,32.82,Derecha
0.88,-0.15,0.08,-16.0,16.0,16.0,32.82,Derecha
0.4,0.24,1.73,7.13,16.0,16.0,32.85,Abajo
-0.48,-0.08,0.75,-0.01,16.0,-16.0,32.87,PosiciÃ³n No VÃ¡lida
-0.45,-0.73,0.98,-16.0,-16.0,-16.0,32.85,Abajo
-0.04,-1.02,-0.08,-16.0,-16.0,-16.0,32.85,AtrÃ¡s
0.1,-0.88,-0.02,16.0,-16.0,-16.0,32.86,AtrÃ¡s
0.18,0.21,1.51,16.0,16.0,16.0,32.85,Abajo
0.28,0.31,0.75,-16.0,-16.0,16.0,32.86,PosiciÃ³n No VÃ¡lida
-0.75,-0.03,1.23,16.0,16.0,-16.0,32.83,Abajo
-0.81,-0.09,-0.01,16.0,16.0,-4.0,32.84,Izquierda
-0.49,0.08,0.6,-16.0,-16.0,16.0,32.86,PosiciÃ³n No VÃ¡lida
0.33,-0.11,0.94,-16.0,-16.0,16.0,32.86,Abajo
0.04,-0.19,0.83,-16.0,16.0,16.0,32.84,Abajo
0.17,0.55,0.73,16.0,-16.0,-16.0,32.85,Frente
0.15,0.78,0.04,-7.35,16.0,-8.64,32.86,Frente
0.06,0.67,0.9,-16.0,16.0,16.0,32.85,Abajo
-0.36,-0.13,0.94,16.0,8.71,-16.0,32.86,Abajo
-0.11,0.19,1.37,-16.0,-16.0,16.0,32.88,Abajo
0.9,0.1,-0.34,1.3,-10.23,16.0,32.88,Derecha
0.45,-0.11,0.75,16.0,16.0,16.0,32.84,PosiciÃ³n No VÃ¡lida
-0.08,0.02,1.38,16.0,-16.0,16.0,32.86,Abajo
-0.35,0.09,0.78,16.0,16.0,-16.0,32.84,PosiciÃ³n No VÃ¡lida
-0.71,0.04,0.45,-16.0,16.0,-16.0,32.87,Izquierda
-0.86,-0.17,0.25,-16.0,-16.0,16.0,32.86,Izquierda
-0.34,0.13,0.82,-16.0,-16.0,9.07,32.86,Abajo
0.21,-0.07,0.9,-16.0,16.0,16.0,32.88,Abajo
0.02,0.32,1.21,16.0,-16.0,-16.0,32.87,Abajo
0.2,0.77,-0.11,16.0,2.64,2.42,32.87,Frente
-0.0,0.6,0.31,-16.0,16.0,16.0,32.89,Frente
-0.25,-0.13,0.82,-16.0,16.0,16.0,32.87,Abajo
-0.19,-0.52,0.92,16.0,16.0,-16.0,32.88,Abajo
0.06,0.15,1.12,-16.0,-16.0,16.0,32.89,Abajo
0.93,-0.0,-0.08,-7.52,-16.0,16.0,32.88,Derecha
0.75,-0.09,-0.11,16.0,16.0,-5.03,32.86,Derecha
-0.0,0.05,0.96,16.0,16.0,-16.0,32.88,Abajo
-0.45,-0.34,1.0,-16.0,5.97,-16.0,32.88,Abajo
-0.29,-0.5,0.06,-16.0,-16.0,-16.0,32.89,PosiciÃ³n No VÃ¡lida
0.06,-0.94,-0.21,-3.13,-2.25,10.54,32.89,AtrÃ¡s
0.2,-0.21,0.22,16.0,-16.0,-16.0,32.89,PosiciÃ³n No VÃ¡lida
0.15,0.2,0.9,-15.99,-16.0,-7.76,32.89,Abajo
0.48,0.25,1.12,6.79,-16.0,-16.0,32.88,Abajo
0.4,-0.12,0.04,-16.0,-16.0,16.0,32.88,PosiciÃ³n No VÃ¡lida
0.91,-0.18,0.14,6.92,16.0,-16.0,32.89,Derecha
0.45,-0.19,0.95,16.0,16.0,16.0,32.88,Abajo
-0.33,0.04,0.66,-16.0,16.0,2.88,32.9,PosiciÃ³n No VÃ¡lida
-0.43,-0.16,1.0,-16.0,-13.13,16.0,32.89,Abajo
0.09,0.63,1.28,16.0,-16.0,-16.0,32.91,Abajo
0.11,0.75,-0.05,16.0,10.51,-16.0,32.88,Frente
0.17,0.68,0.48,-16.0,16.0,16.0,32.89,Frente
-0.06,-0.32,1.01,-16.0,16.0,16.0,32.87,Abajo
0.3,-0.35,1.23,-1.04,-16.0,10.58,32.88,Abajo
0.66,-0.2,-0.1,-16.0,-16.0,-14.83,32.91,Derecha
0.87,-0.23,-0.01,11.98,16.0,-5.12,32.88,Derecha
0.09,-0.45,1.06,16.0,16.0,16.0,32.89,Abajo
-0.66,-0.2,0.82,-15.12,16.0,-4.73,32.89,Abajo
-0.83,-0.35,0.61,-16.0,-16.0,-16.0,32.88,Izquierda
-0.4,-0.88,-0.09,-16.0,14.54,11.9,32.91,AtrÃ¡s
-0.11,-0.51,0.19,16.0,-16.0,-16.0,32.93,AtrÃ¡s
0.17,0.18,0.92,9.87,16.0,16.0,32.88,Abajo
0.11,0.05,0.82,-16.0,-16.0,16.0,32.91,Abajo
-0.25,-0.18,1.07,-16.0,16.0,-16.0,32.92,Abajo
-0.69,-0.37,0.11,-8.66,-16.0,5.98,32.93,Izquierda
-0.76,0.0,0.99,-12.54,-16.0,-16.0,32.91,Abajo
0.29,-0.01,0.89,-0.68,4.3,-6.15,32.93,Abajo
0.06,0.8,0.76,16.0,-16.0,-16.0,32.93,Frente
-0.11,0.82,-0.16,16.0,6.86,-14.0,32.9,Frente
0.07,0.65,0.66,-16.0,16.0,16.0,32.9,Frente
0.03,-0.13,0.97,-16.0,16.0,16.0,32.9,Abajo
-0.15,-0.04,1.46,16.0,-16.0,16.0,32.91,Abajo
0.99,0.03,-0.16,-16.0,-16.0,16.0,32.91,Derecha
0.56,-0.08,-0.04,16.0,16.0,16.0,32.93,Derecha
0.15,0.01,1.08,16.0,16.0,-16.0,32.93,Abajo
-0.3,0.11,0.89,16.0,-16.0,-1.46,32.89,Abajo
0.14,-0.08,0.46,-16.0,16.0,8.24,32.92,PosiciÃ³n No VÃ¡lida
-0.25,-0.82,-0.26,-16.0,-16.0,16.0,32.9,AtrÃ¡s
0.09,-0.34,0.23,16.0,-16.0,-16.0,32.9,PosiciÃ³n No VÃ¡lida
0.12,0.2,0.9,16.0,-5.49,-15.66,32.93,Abajo
0.06,0.29,0.66,-16.0,16.0,-3.07,32.92,PosiciÃ³n No VÃ¡lida
-0.17,0.73,0.35,16.0,-16.0,16.0,32.91,Frente
-0.0,0.78,-0.18,-16.0,-0.5,16.0,32.93,Frente
0.09,1.0,0.4,-16.0,16.0,16.0,32.93,Frente
0.1,0.33,0.82,-16.0,16.0,16.0,32.92,Abajo
0.1,-0.2,0.78,-15.95,-16.0,-4.15,32.92,PosiciÃ³n No VÃ¡lida
1.03,-0.02,-0.17,14.18,-16.0,16.0,32.93,Derecha
0.81,-0.16,-0.1,3.62,16.0,16.0,32.91,Derecha
0.6,-0.25,1.46,-16.0,16.0,7.51,32.92,Abajo
-0.06,0.0,0.92,16.0,0.23,-16.0,32.91,Abajo
0.19,-0.13,0.73,-16.0,-16.0,16.0,32.94,PosiciÃ³n No VÃ¡lida
0.13,-0.91,-0.3,16.0,16.0,-16.0,32.93,AtrÃ¡s
0.12,-0.71,-0.08,16.0,16.0,-16.0,32.92,AtrÃ¡s
0.08,-0.3,0.73,-16.0,-2.81,16.0,32.93,PosiciÃ³n No VÃ¡lida
0.19,-0.32,0.83,16.0,-4.09,-15.12,32.92,Abajo
-0.41,0.22,0.88,16.0,16.0,16.0,32.94,Abajo
-0.78,0.21,0.26,2.18,16.0,-16.0,32.94,Izquierda
-0.2,0.24,0.67,-16.0,-16.0,16.0,32.94,PosiciÃ³n No VÃ¡lida
0.4,-0.06,1.02,-16.0,-16.0,16.0,32.94,Abajo
0.15,-0.14,0.77,-16.0,16.0,16.0,32.94,PosiciÃ³n No VÃ¡lida
0.22,1.01,1.14,16.0,-16.0,-16.0,32.92,Abajo
0.25,0.67,-0.08,-16.0,16.0,16.0,32.92,Frente
0.36,0.67,0.63,-16.0,16.0,16.0,32.93,Frente
-0.08,-0.24,1.01,-16.0,16.0,16.0,32.91,Abajo
0.22,-0.05,1.25,16.0,-16.0,-16.0,32.96,Abajo
1.01,-0.01,-0.07,-0.82,-14.86,16.0,32.94,Derecha
0.76,-0.07,-0.21,16.0,16.0,-12.29,32.95,Derecha
0.15,-0.04,0.94,16.0,16.0,-16.0,32.93,Abajo
-0.16,-0.01,0.86,16.0,-16.0,8.49,32.93,Abajo
-0.01,-0.33,0.59,-16.0,16.0,16.0,32.93,PosiciÃ³n No VÃ¡lida
-0.57,-0.65,-0.58,-16.0,16.0,16.0,32.97,AtrÃ¡s
-0.24,-0.76,-0.04,16.0,-16.0,-16.0,32.93,AtrÃ¡s
0.22,-0.29,1.22,-16.0,-4.88,16.0,32.94,Abajo
0.06,-0.21,0.7,-16.0,16.0,9.8,32.93,PosiciÃ³n No VÃ¡lida
-0.72,-0.09,1.13,16.0,16.0,-16.0,32.95,Abajo
-0.89,0.18,0.22,-1.91,-16.0,11.56,32.93,Izquierda
-0.19,0.12,0.65,-16.0,-16.0,16.0,32.96,PosiciÃ³n No VÃ¡lida
0.28,-0.07,0.87,-16.0,-16.0,3.0,32.94,Abajo
0.26,0.01,0.76,16.0,16.0,16.0,32.94,PosiciÃ³n No VÃ¡lida
-0.12,1.1,0.66,16.0,16.0,-16.0,32.95,Frente
-0.05,0.87,-0.24,-16.0,-16.0,16.0,32.97,Frente
0.06,1.05,0.72,-16.0,-16.0,-16.0,32.97,Frente
0.1,0.04,0.99,-3.9,16.0,3.66,32.95,Abajo
0.24,-0.24,0.2,-16.0,-16.0,16.0,32.93,PosiciÃ³n No VÃ¡lida
0.94,-0.07,0.08,1.37,16.0,4.56,32.96,Derecha
-0.27,-0.66,1.67,16.0,16.0,16.0,32.96,Abajo
-0.26,-0.02,0.75,16.0,-16.0,1.32,32.94,PosiciÃ³n No VÃ¡lida
-0.32,-0.54,1.64,-16.0,16.0,-16.0,32.96,Abajo
-0.42,-0.87,-0.41,-16.0,16.0,0.97,32.96,AtrÃ¡s
0.43,-0.38,1.22,16.0,-16.0,-16.0,32.97,Abajo
0.29,-0.09,0.86,-16.0,16.0,16.0,32.96,Abajo
0.1,0.47,0.76,16.0,16.0,-16.0,32.95,PosiciÃ³n No VÃ¡lida
0.24,0.81,0.11,16.0,16.0,-4.1,32.98,Frente
0.05,0.42,0.63,-16.0,4.6,16.0,32.98,PosiciÃ³n No VÃ¡lida
0.04,-0.07,1.0,11.76,-16.0,-16.0,32.97,Abajo
0.69,-0.03,1.35,16.0,-16.0,2.39,32.96,Abajo
0.78,-0.08,-0.2,-16.0,-16.0,16.0,32.95,Derecha
0.77,-0.24,-0.02,-5.42,16.0,16.0,32.98,Derecha
0.54,-0.41,1.39,16.0,16.0,-16.0,32.97,Abajo
0.24,-0.17,0.98,-16.0,-16.0,-16.0,32.97,Abajo
